or_del_country	date(or_date_acquire)
IS	06.02.2019
DE	06.02.2019
	06.02.2019
	06.02.2019
	06.02.2019
CH	06.02.2019
DE	06.02.2019
NL	06.02.2019
DE	06.02.2019
IS	06.02.2019
DE	06.02.2019
IS	06.02.2019
CH	06.02.2019
DK	06.02.2019
BE	06.02.2019
DE	06.02.2019
DE	06.02.2019
DE	06.02.2019
DE	06.02.2019
SE	06.02.2019
	06.02.2019
	06.02.2019
	06.02.2019
	06.02.2019
DE	06.02.2019
SE	06.02.2019
CH	06.02.2019
	06.02.2019
CH	06.02.2019
DE	06.02.2019
	06.02.2019
	06.02.2019
DE	06.02.2019
FR	06.02.2019
	06.02.2019
	06.02.2019
DE	06.02.2019
DE	06.02.2019
DE	06.02.2019
SE	06.02.2019
SE	06.02.2019
DE	06.02.2019
DE	06.02.2019
	06.02.2019
	06.02.2019
	06.02.2019
	06.02.2019
DE	06.02.2019
ES	06.02.2019
DE	06.02.2019
DE	06.02.2019
DE	06.02.2019
DE	06.02.2019
ES	06.02.2019
DE	06.02.2019
DE	06.02.2019
SE	06.02.2019
DE	06.02.2019
CZ	06.02.2019
DE	06.02.2019
BE	06.02.2019
DE	06.02.2019
DE	06.02.2019
	06.02.2019
	06.02.2019
	06.02.2019
DE	06.02.2019
DE	06.02.2019
NL	06.02.2019
DE	06.02.2019
	06.02.2019
NO	06.02.2019
DE	06.02.2019
SE	06.02.2019
DE	06.02.2019
DE	06.02.2019
	06.02.2019
	06.02.2019
DE	06.02.2019
DE	06.02.2019
DE	06.02.2019
DE	06.02.2019
DE	06.02.2019
	06.02.2019
	06.02.2019
	06.02.2019
DE	06.02.2019
DE	06.02.2019
	06.02.2019
DE	06.02.2019
DE	06.02.2019
NO	06.02.2019
DE	06.02.2019
DE	06.02.2019
DE	06.02.2019
DE	06.02.2019
	06.02.2019
DE	06.02.2019
DE	06.02.2019
NL	06.02.2019
DE	06.02.2019
IE	06.02.2019
NO	06.02.2019
DE	06.02.2019
DE	06.02.2019
DE	06.02.2019
DE	06.02.2019
DE	06.02.2019
DE	06.02.2019
DE	06.02.2019
NO	06.02.2019
SE	06.02.2019
	06.02.2019
	06.02.2019
	06.02.2019
NL	06.02.2019
DE	06.02.2019
NO	06.02.2019
DE	06.02.2019
DE	06.02.2019
NO	06.02.2019
DE	06.02.2019
DE	06.02.2019
	06.02.2019
	06.02.2019
DE	06.02.2019
	06.02.2019
NL	06.02.2019
DE	06.02.2019
	06.02.2019
	06.02.2019
	06.02.2019
DE	06.02.2019
SE	06.02.2019
DE	06.02.2019
NO	06.02.2019
SE	06.02.2019
SE	06.02.2019
BE	06.02.2019
	06.02.2019
	06.02.2019
SE	06.02.2019
	06.02.2019
CH	06.02.2019
NL	06.02.2019
CH	06.02.2019
	06.02.2019
	06.02.2019
	06.02.2019
	06.02.2019
	06.02.2019
	06.02.2019
CH	06.02.2019
SE	06.02.2019
	06.02.2019
CH	06.02.2019
SE	06.02.2019
DE	06.02.2019
	06.02.2019
CH	06.02.2019
DE	06.02.2019
CH	06.02.2019
DE	06.02.2019
DE	06.02.2019
DE	06.02.2019
DE	06.02.2019
DE	06.02.2019
DE	06.02.2019
CZ	06.02.2019
DE	06.02.2019
SE	06.02.2019
CH	06.02.2019
	06.02.2019
CH	06.02.2019
CH	06.02.2019
CH	06.02.2019
CH	06.02.2019
	06.02.2019
DE	06.02.2019
	06.02.2019
	06.02.2019
AU	06.02.2019
DE	06.02.2019
AU	06.02.2019
AU	06.02.2019
AU	07.02.2019
DE	07.02.2019
AU	07.02.2019
AU	07.02.2019
KR	07.02.2019
AU	07.02.2019
AU	07.02.2019
AU	07.02.2019
AU	07.02.2019
AU	07.02.2019
DE	07.02.2019
DE	07.02.2019
AU	07.02.2019
	07.02.2019
AU	07.02.2019
DK	07.02.2019
	07.02.2019
	07.02.2019
	07.02.2019
	07.02.2019
DE	07.02.2019
DE	07.02.2019
DE	07.02.2019
NL	07.02.2019
DE	07.02.2019
	07.02.2019
DE	07.02.2019
DE	07.02.2019
SE	07.02.2019
DE	07.02.2019
AT	07.02.2019
NL	07.02.2019
CH	07.02.2019
	07.02.2019
	07.02.2019
DE	07.02.2019
SE	07.02.2019
FI	07.02.2019
DE	07.02.2019
CZ	07.02.2019
NO	07.02.2019
DE	07.02.2019
	07.02.2019
DE	07.02.2019
DE	07.02.2019
	07.02.2019
CH	07.02.2019
SE	07.02.2019
FR	07.02.2019
NO	07.02.2019
BE	07.02.2019
DE	07.02.2019
DK	07.02.2019
NO	07.02.2019
FR	07.02.2019
NO	07.02.2019
DE	07.02.2019
DE	07.02.2019
	07.02.2019
DE	07.02.2019
DE	07.02.2019
BE	07.02.2019
DE	07.02.2019
DE	07.02.2019
NL	07.02.2019
DE	07.02.2019
DE	07.02.2019
CH	07.02.2019
	07.02.2019
	07.02.2019
DE	07.02.2019
NL	07.02.2019
NO	07.02.2019
DE	07.02.2019
SE	07.02.2019
NO	07.02.2019
NL	07.02.2019
DK	07.02.2019
DE	07.02.2019
DE	07.02.2019
DE	07.02.2019
DE	07.02.2019
	07.02.2019
DE	07.02.2019
	07.02.2019
	07.02.2019
DE	07.02.2019
DK	07.02.2019
DE	07.02.2019
FR	07.02.2019
SI	07.02.2019
DE	07.02.2019
DE	07.02.2019
DE	07.02.2019
	07.02.2019
DK	07.02.2019
NL	07.02.2019
DE	07.02.2019
DE	07.02.2019
NL	07.02.2019
SE	07.02.2019
	07.02.2019
NL	07.02.2019
DE	07.02.2019
ES	07.02.2019
	07.02.2019
	07.02.2019
DE	07.02.2019
DE	07.02.2019
DE	07.02.2019
NO	07.02.2019
DE	07.02.2019
DE	07.02.2019
DE	07.02.2019
	07.02.2019
	07.02.2019
DE	07.02.2019
DE	07.02.2019
DE	07.02.2019
DE	07.02.2019
DE	07.02.2019
DE	07.02.2019
DE	07.02.2019
DE	07.02.2019
DE	07.02.2019
	07.02.2019
	07.02.2019
CH	07.02.2019
CH	07.02.2019
AT	07.02.2019
DE	07.02.2019
CH	07.02.2019
DE	07.02.2019
CH	07.02.2019
CH	07.02.2019
	07.02.2019
DE	07.02.2019
DE	07.02.2019
DE	07.02.2019
AT	07.02.2019
DE	07.02.2019
DE	07.02.2019
SE	07.02.2019
	07.02.2019
DE	07.02.2019
DE	07.02.2019
DE	07.02.2019
DE	07.02.2019
CY	07.02.2019
	07.02.2019
NO	07.02.2019
LU	07.02.2019
LU	07.02.2019
LU	07.02.2019
LU	07.02.2019
DE	07.02.2019
LU	07.02.2019
LU	07.02.2019
DE	07.02.2019
AT	07.02.2019
DE	07.02.2019
DE	07.02.2019
LU	07.02.2019
DK	07.02.2019
DE	07.02.2019
	07.02.2019
DE	07.02.2019
DE	07.02.2019
SI	07.02.2019
	07.02.2019
	07.02.2019
	07.02.2019
	07.02.2019
SE	07.02.2019
DE	07.02.2019
DE	07.02.2019
DE	07.02.2019
DE	07.02.2019
DE	07.02.2019
NO	07.02.2019
DE	07.02.2019
DE	07.02.2019
NL	07.02.2019
SE	07.02.2019
DE	07.02.2019
SE	07.02.2019
IE	07.02.2019
DK	07.02.2019
DE	07.02.2019
DE	07.02.2019
	07.02.2019
DE	07.02.2019
DE	07.02.2019
DE	07.02.2019
DE	07.02.2019
DE	07.02.2019
SE	07.02.2019
DE	07.02.2019
DE	07.02.2019
DE	07.02.2019
NL	07.02.2019
DE	07.02.2019
DE	07.02.2019
DE	07.02.2019
DE	07.02.2019
DE	07.02.2019
DE	07.02.2019
DE	07.02.2019
DE	07.02.2019
SE	07.02.2019
DE	07.02.2019
	07.02.2019
	07.02.2019
	07.02.2019
	07.02.2019
DE	07.02.2019
DE	07.02.2019
CH	07.02.2019
DE	07.02.2019
DE	07.02.2019
DE	07.02.2019
DE	07.02.2019
DE	07.02.2019
DE	07.02.2019
DE	07.02.2019
DK	07.02.2019
DE	07.02.2019
DE	07.02.2019
DE	07.02.2019
DE	07.02.2019
	07.02.2019
	07.02.2019
DE	07.02.2019
DE	07.02.2019
DE	07.02.2019
DE	07.02.2019
DE	07.02.2019
DE	07.02.2019
	07.02.2019
DE	07.02.2019
DE	07.02.2019
DE	07.02.2019
DE	07.02.2019
IE	07.02.2019
DE	07.02.2019
DE	07.02.2019
DE	07.02.2019
IE	07.02.2019
DE	07.02.2019
DE	07.02.2019
	07.02.2019
	07.02.2019
	07.02.2019
DE	07.02.2019
DE	07.02.2019
DE	07.02.2019
DE	07.02.2019
DE	07.02.2019
NL	07.02.2019
DE	07.02.2019
DE	07.02.2019
DE	07.02.2019
DE	07.02.2019
DE	07.02.2019
DE	07.02.2019
DE	07.02.2019
DE	07.02.2019
DE	07.02.2019
DE	07.02.2019
DE	07.02.2019
DE	07.02.2019
DE	07.02.2019
DE	07.02.2019
DE	07.02.2019
DE	07.02.2019
DE	07.02.2019
DE	07.02.2019
	07.02.2019
	07.02.2019
	07.02.2019
	07.02.2019
	07.02.2019
	07.02.2019
	07.02.2019
	07.02.2019
	07.02.2019
	07.02.2019
DE	07.02.2019
NO	07.02.2019
DE	07.02.2019
CH	07.02.2019
CH	07.02.2019
DE	07.02.2019
NO	07.02.2019
	07.02.2019
	07.02.2019
	07.02.2019
	07.02.2019
	07.02.2019
	07.02.2019
	07.02.2019
NO	07.02.2019
NO	07.02.2019
CH	07.02.2019
DE	07.02.2019
SE	07.02.2019
DE	07.02.2019
	07.02.2019
	07.02.2019
	07.02.2019
	07.02.2019
	07.02.2019
	07.02.2019
	07.02.2019
	07.02.2019
	07.02.2019
DE	07.02.2019
DE	07.02.2019
DE	07.02.2019
IS	07.02.2019
DE	07.02.2019
DE	07.02.2019
DE	07.02.2019
DE	07.02.2019
DE	07.02.2019
	07.02.2019
	07.02.2019
DE	07.02.2019
	07.02.2019
	07.02.2019
	07.02.2019
	07.02.2019
DE	07.02.2019
DE	07.02.2019
DE	07.02.2019
NL	07.02.2019
SE	07.02.2019
IT	07.02.2019
NO	07.02.2019
DE	07.02.2019
NL	07.02.2019
NO	07.02.2019
	07.02.2019
DE	07.02.2019
	07.02.2019
	07.02.2019
NO	07.02.2019
DE	07.02.2019
SE	07.02.2019
DE	07.02.2019
SE	07.02.2019
NL	07.02.2019
	07.02.2019
	07.02.2019
NL	07.02.2019
NL	07.02.2019
DE	07.02.2019
	07.02.2019
NL	07.02.2019
DE	07.02.2019
DE	07.02.2019
IT	07.02.2019
FR	07.02.2019
DE	07.02.2019
IE	07.02.2019
SE	07.02.2019
ES	07.02.2019
CH	07.02.2019
SE	07.02.2019
IE	07.02.2019
DE	07.02.2019
NL	07.02.2019
	07.02.2019
DE	07.02.2019
DE	07.02.2019
BE	07.02.2019
DE	07.02.2019
DE	07.02.2019
DE	07.02.2019
DE	07.02.2019
DE	07.02.2019
	07.02.2019
	07.02.2019
	07.02.2019
	07.02.2019
CA	07.02.2019
NZ	07.02.2019
	07.02.2019
	07.02.2019
AU	07.02.2019
AU	08.02.2019
DE	08.02.2019
NZ	08.02.2019
DE	08.02.2019
AU	08.02.2019
AU	08.02.2019
AU	08.02.2019
KR	08.02.2019
KR	08.02.2019
AU	08.02.2019
AU	08.02.2019
DE	08.02.2019
DE	08.02.2019
DE	08.02.2019
	08.02.2019
DE	08.02.2019
FI	08.02.2019
	08.02.2019
	08.02.2019
AT	08.02.2019
DE	08.02.2019
DE	08.02.2019
	08.02.2019
	08.02.2019
DE	08.02.2019
DE	08.02.2019
NO	08.02.2019
DE	08.02.2019
DE	08.02.2019
	08.02.2019
DE	08.02.2019
AT	08.02.2019
DE	08.02.2019
DE	08.02.2019
SE	08.02.2019
DK	08.02.2019
DE	08.02.2019
DE	08.02.2019
DE	08.02.2019
	08.02.2019
	08.02.2019
	08.02.2019
FR	08.02.2019
DE	08.02.2019
DE	08.02.2019
	08.02.2019
DE	08.02.2019
	08.02.2019
DE	08.02.2019
DE	08.02.2019
CH	08.02.2019
NO	08.02.2019
ES	08.02.2019
NO	08.02.2019
DE	08.02.2019
DE	08.02.2019
	08.02.2019
	08.02.2019
DE	08.02.2019
DE	08.02.2019
	08.02.2019
	08.02.2019
DE	08.02.2019
NL	08.02.2019
DE	08.02.2019
DE	08.02.2019
DE	08.02.2019
DE	08.02.2019
NO	08.02.2019
DE	08.02.2019
DE	08.02.2019
DK	08.02.2019
DE	08.02.2019
CH	08.02.2019
	08.02.2019
DE	08.02.2019
	08.02.2019
	08.02.2019
DE	08.02.2019
NL	08.02.2019
NL	08.02.2019
	08.02.2019
CH	08.02.2019
DE	08.02.2019
SE	08.02.2019
SE	08.02.2019
DE	08.02.2019
DE	08.02.2019
DE	08.02.2019
CH	08.02.2019
DE	08.02.2019
DE	08.02.2019
DE	08.02.2019
SE	08.02.2019
DE	08.02.2019
DE	08.02.2019
AT	08.02.2019
DE	08.02.2019
DE	08.02.2019
NL	08.02.2019
CH	08.02.2019
DE	08.02.2019
DE	08.02.2019
DE	08.02.2019
DE	08.02.2019
	08.02.2019
	08.02.2019
DE	08.02.2019
	08.02.2019
DE	08.02.2019
CH	08.02.2019
DE	08.02.2019
AT	08.02.2019
	08.02.2019
	08.02.2019
SE	08.02.2019
DE	08.02.2019
DE	08.02.2019
DE	08.02.2019
DE	08.02.2019
ES	08.02.2019
DE	08.02.2019
IE	08.02.2019
	08.02.2019
	08.02.2019
	08.02.2019
	08.02.2019
IE	08.02.2019
IE	08.02.2019
DE	08.02.2019
DE	08.02.2019
DE	08.02.2019
DE	08.02.2019
DK	08.02.2019
IE	08.02.2019
DE	08.02.2019
	08.02.2019
DE	08.02.2019
DE	08.02.2019
DE	08.02.2019
DE	08.02.2019
DE	08.02.2019
IE	08.02.2019
AT	08.02.2019
IE	08.02.2019
DE	08.02.2019
	08.02.2019
	08.02.2019
AT	08.02.2019
FR	08.02.2019
DE	08.02.2019
DE	08.02.2019
DE	08.02.2019
SE	08.02.2019
	08.02.2019
DE	08.02.2019
DE	08.02.2019
DE	08.02.2019
DE	08.02.2019
ES	08.02.2019
DE	08.02.2019
	08.02.2019
	08.02.2019
	08.02.2019
	08.02.2019
	08.02.2019
DE	08.02.2019
DE	08.02.2019
SE	08.02.2019
	08.02.2019
	08.02.2019
	08.02.2019
	08.02.2019
	08.02.2019
	08.02.2019
	08.02.2019
	08.02.2019
	08.02.2019
DE	08.02.2019
	08.02.2019
DE	08.02.2019
DE	08.02.2019
DE	08.02.2019
CH	08.02.2019
DE	08.02.2019
	08.02.2019
	08.02.2019
IE	08.02.2019
SE	08.02.2019
BE	08.02.2019
ES	08.02.2019
BE	08.02.2019
	08.02.2019
	08.02.2019
DE	08.02.2019
SE	08.02.2019
DE	08.02.2019
DE	08.02.2019
DE	08.02.2019
DK	08.02.2019
DE	08.02.2019
NL	08.02.2019
SE	08.02.2019
NL	08.02.2019
DE	08.02.2019
NL	08.02.2019
SE	08.02.2019
IE	08.02.2019
AT	08.02.2019
IE	08.02.2019
SE	08.02.2019
IE	08.02.2019
SE	08.02.2019
DK	08.02.2019
DE	08.02.2019
DE	08.02.2019
ES	08.02.2019
IE	08.02.2019
DE	08.02.2019
DK	08.02.2019
DK	08.02.2019
IE	08.02.2019
DE	08.02.2019
FR	08.02.2019
DE	08.02.2019
CH	08.02.2019
	08.02.2019
ES	08.02.2019
DE	08.02.2019
	08.02.2019
DE	08.02.2019
DE	08.02.2019
DE	08.02.2019
NO	08.02.2019
DE	08.02.2019
DE	08.02.2019
	08.02.2019
CH	08.02.2019
DE	08.02.2019
FR	08.02.2019
IE	08.02.2019
PL	08.02.2019
DE	08.02.2019
DE	08.02.2019
CH	08.02.2019
IE	08.02.2019
SE	08.02.2019
IE	08.02.2019
DE	08.02.2019
DE	08.02.2019
DE	08.02.2019
DE	08.02.2019
DE	08.02.2019
DE	08.02.2019
NL	08.02.2019
DK	08.02.2019
	08.02.2019
	08.02.2019
	08.02.2019
	08.02.2019
	08.02.2019
IE	08.02.2019
	08.02.2019
SE	08.02.2019
DE	08.02.2019
	08.02.2019
	08.02.2019
	08.02.2019
	08.02.2019
CH	08.02.2019
IE	08.02.2019
DE	08.02.2019
IE	08.02.2019
IE	08.02.2019
NL	08.02.2019
DE	08.02.2019
DE	08.02.2019
DE	08.02.2019
DE	08.02.2019
	08.02.2019
	08.02.2019
CA	08.02.2019
DE	09.02.2019
DE	09.02.2019
DE	09.02.2019
DE	09.02.2019
SE	09.02.2019
DE	10.02.2019
DE	10.02.2019
DE	10.02.2019
DE	10.02.2019
DE	10.02.2019
DE	10.02.2019
DE	10.02.2019
DE	10.02.2019
DE	10.02.2019
DE	10.02.2019
AT	10.02.2019
AT	10.02.2019
DE	10.02.2019
AU	10.02.2019
AU	10.02.2019
AU	11.02.2019
AU	11.02.2019
AU	11.02.2019
DE	11.02.2019
DE	11.02.2019
DE	11.02.2019
AU	11.02.2019
AU	11.02.2019
DE	11.02.2019
DE	11.02.2019
DE	11.02.2019
	11.02.2019
	11.02.2019
	11.02.2019
	11.02.2019
	11.02.2019
DE	11.02.2019
DE	11.02.2019
	11.02.2019
	11.02.2019
SE	11.02.2019
AT	11.02.2019
AT	11.02.2019
NO	11.02.2019
DE	11.02.2019
	11.02.2019
IT	11.02.2019
DE	11.02.2019
DK	11.02.2019
IT	11.02.2019
DE	11.02.2019
DE	11.02.2019
DE	11.02.2019
SE	11.02.2019
	11.02.2019
	11.02.2019
DE	11.02.2019
NL	11.02.2019
DE	11.02.2019
ES	11.02.2019
AU	11.02.2019
DE	11.02.2019
DE	11.02.2019
NO	11.02.2019
DE	11.02.2019
DE	11.02.2019
DE	11.02.2019
DE	11.02.2019
DE	11.02.2019
NL	11.02.2019
DE	11.02.2019
CH	11.02.2019
DK	11.02.2019
SE	11.02.2019
	11.02.2019
	11.02.2019
IE	11.02.2019
AT	11.02.2019
DE	11.02.2019
DE	11.02.2019
DE	11.02.2019
DE	11.02.2019
DE	11.02.2019
DE	11.02.2019
DE	11.02.2019
DE	11.02.2019
DE	11.02.2019
DE	11.02.2019
DE	11.02.2019
DE	11.02.2019
CH	11.02.2019
DE	11.02.2019
DE	11.02.2019
DE	11.02.2019
DE	11.02.2019
FI	11.02.2019
	11.02.2019
	11.02.2019
	11.02.2019
SE	11.02.2019
DE	11.02.2019
DE	11.02.2019
DE	11.02.2019
DE	11.02.2019
DE	11.02.2019
DE	11.02.2019
DE	11.02.2019
DE	11.02.2019
DE	11.02.2019
DE	11.02.2019
DE	11.02.2019
DE	11.02.2019
	11.02.2019
	11.02.2019
	11.02.2019
DE	11.02.2019
DE	11.02.2019
NL	11.02.2019
DE	11.02.2019
AT	11.02.2019
DE	11.02.2019
DE	11.02.2019
LU	11.02.2019
NL	11.02.2019
LU	11.02.2019
DE	11.02.2019
DE	11.02.2019
	11.02.2019
DE	11.02.2019
DE	11.02.2019
DE	11.02.2019
DE	11.02.2019
AT	11.02.2019
DE	11.02.2019
NO	11.02.2019
DE	11.02.2019
AT	11.02.2019
DE	11.02.2019
	11.02.2019
	11.02.2019
	11.02.2019
	11.02.2019
	11.02.2019
DE	11.02.2019
DE	11.02.2019
SE	11.02.2019
	11.02.2019
	11.02.2019
DE	11.02.2019
DE	11.02.2019
DE	11.02.2019
DE	11.02.2019
DE	11.02.2019
DE	11.02.2019
DE	11.02.2019
DE	11.02.2019
DK	11.02.2019
BE	11.02.2019
CH	11.02.2019
	11.02.2019
DE	11.02.2019
DE	11.02.2019
SI	11.02.2019
DE	11.02.2019
DE	11.02.2019
	11.02.2019
	11.02.2019
	11.02.2019
	11.02.2019
	11.02.2019
	11.02.2019
DE	11.02.2019
DE	11.02.2019
SE	11.02.2019
DE	11.02.2019
DE	11.02.2019
DE	11.02.2019
DE	11.02.2019
DE	11.02.2019
DE	11.02.2019
DE	11.02.2019
	11.02.2019
	11.02.2019
	11.02.2019
DE	11.02.2019
DE	11.02.2019
CH	11.02.2019
CH	11.02.2019
SE	11.02.2019
DE	11.02.2019
SE	11.02.2019
	11.02.2019
DE	11.02.2019
FI	11.02.2019
DE	11.02.2019
	11.02.2019
	11.02.2019
DE	11.02.2019
DE	11.02.2019
DE	11.02.2019
SE	11.02.2019
DE	11.02.2019
DE	11.02.2019
SE	11.02.2019
DE	11.02.2019
DE	11.02.2019
DE	11.02.2019
	11.02.2019
DE	11.02.2019
DK	11.02.2019
DE	11.02.2019
DK	11.02.2019
DE	11.02.2019
DE	11.02.2019
DE	11.02.2019
	11.02.2019
	11.02.2019
	11.02.2019
	11.02.2019
	11.02.2019
DE	11.02.2019
NL	11.02.2019
	11.02.2019
DK	11.02.2019
NL	11.02.2019
DE	11.02.2019
DE	11.02.2019
	11.02.2019
	11.02.2019
	11.02.2019
SE	11.02.2019
NL	11.02.2019
FR	11.02.2019
DE	11.02.2019
DE	11.02.2019
ES	11.02.2019
NO	11.02.2019
DE	11.02.2019
DE	11.02.2019
	11.02.2019
NO	11.02.2019
SE	11.02.2019
DE	11.02.2019
DE	11.02.2019
SE	11.02.2019
DE	11.02.2019
DE	11.02.2019
DE	11.02.2019
	11.02.2019
	11.02.2019
	11.02.2019
	11.02.2019
CH	11.02.2019
DE	11.02.2019
DE	11.02.2019
DE	11.02.2019
DE	11.02.2019
DK	11.02.2019
DE	11.02.2019
SE	11.02.2019
ES	11.02.2019
DE	11.02.2019
DE	11.02.2019
SE	11.02.2019
NO	11.02.2019
DE	11.02.2019
CH	11.02.2019
DE	11.02.2019
	11.02.2019
DE	11.02.2019
	11.02.2019
DE	11.02.2019
BE	11.02.2019
DE	11.02.2019
DE	11.02.2019
	11.02.2019
DE	11.02.2019
NL	11.02.2019
DE	11.02.2019
DE	11.02.2019
BE	11.02.2019
BE	11.02.2019
	11.02.2019
	11.02.2019
	11.02.2019
SE	11.02.2019
DE	11.02.2019
BE	11.02.2019
NO	11.02.2019
DE	11.02.2019
SE	11.02.2019
SE	11.02.2019
DE	11.02.2019
DE	11.02.2019
DE	11.02.2019
DE	11.02.2019
DE	11.02.2019
NO	11.02.2019
DE	11.02.2019
DE	11.02.2019
DE	11.02.2019
SE	11.02.2019
FR	11.02.2019
DE	11.02.2019
NL	11.02.2019
NL	11.02.2019
DE	11.02.2019
DE	11.02.2019
DE	11.02.2019
SE	11.02.2019
SE	11.02.2019
CH	11.02.2019
DE	11.02.2019
FR	11.02.2019
	11.02.2019
	11.02.2019
	11.02.2019
DE	11.02.2019
DE	11.02.2019
DE	11.02.2019
DE	11.02.2019
	11.02.2019
	11.02.2019
IE	11.02.2019
ES	11.02.2019
NL	11.02.2019
	11.02.2019
IE	11.02.2019
DE	11.02.2019
	11.02.2019
	11.02.2019
DE	11.02.2019
	11.02.2019
	11.02.2019
	11.02.2019
	11.02.2019
DE	11.02.2019
DE	11.02.2019
DE	11.02.2019
AU	11.02.2019
DE	11.02.2019
DE	11.02.2019
AU	11.02.2019
AU	11.02.2019
AU	12.02.2019
AU	12.02.2019
AU	12.02.2019
AU	12.02.2019
AU	12.02.2019
AU	12.02.2019
AU	12.02.2019
AU	12.02.2019
AU	12.02.2019
KR	12.02.2019
DE	12.02.2019
DE	12.02.2019
DE	12.02.2019
DE	12.02.2019
	12.02.2019
DE	12.02.2019
DE	12.02.2019
	12.02.2019
DE	12.02.2019
DE	12.02.2019
DE	12.02.2019
DE	12.02.2019
DE	12.02.2019
DE	12.02.2019
DE	12.02.2019
DE	12.02.2019
NO	12.02.2019
DE	12.02.2019
DE	12.02.2019
DE	12.02.2019
DE	12.02.2019
DE	12.02.2019
DE	12.02.2019
DE	12.02.2019
DE	12.02.2019
DE	12.02.2019
DE	12.02.2019
DE	12.02.2019
DE	12.02.2019
DE	12.02.2019
DE	12.02.2019
SE	12.02.2019
DE	12.02.2019
DE	12.02.2019
DE	12.02.2019
DE	12.02.2019
DE	12.02.2019
DE	12.02.2019
SE	12.02.2019
DE	12.02.2019
NL	12.02.2019
DE	12.02.2019
NL	12.02.2019
DE	12.02.2019
DE	12.02.2019
DE	12.02.2019
SE	12.02.2019
DE	12.02.2019
DE	12.02.2019
DE	12.02.2019
	12.02.2019
DE	12.02.2019
CH	12.02.2019
DE	12.02.2019
DE	12.02.2019
DE	12.02.2019
NO	12.02.2019
DE	12.02.2019
DE	12.02.2019
DE	12.02.2019
DE	12.02.2019
DE	12.02.2019
DE	12.02.2019
CH	12.02.2019
DE	12.02.2019
DE	12.02.2019
DE	12.02.2019
NL	12.02.2019
DE	12.02.2019
DE	12.02.2019
DE	12.02.2019
DE	12.02.2019
DE	12.02.2019
DE	12.02.2019
DE	12.02.2019
DE	12.02.2019
	12.02.2019
DE	12.02.2019
NO	12.02.2019
DE	12.02.2019
FI	12.02.2019
	12.02.2019
ES	12.02.2019
DE	12.02.2019
	12.02.2019
	12.02.2019
	12.02.2019
	12.02.2019
DE	12.02.2019
DE	12.02.2019
DE	12.02.2019
DE	12.02.2019
	12.02.2019
DE	12.02.2019
CH	12.02.2019
DE	12.02.2019
DE	12.02.2019
DE	12.02.2019
DE	12.02.2019
DE	12.02.2019
DE	12.02.2019
DE	12.02.2019
CH	12.02.2019
DE	12.02.2019
DE	12.02.2019
DE	12.02.2019
DE	12.02.2019
DE	12.02.2019
DE	12.02.2019
CH	12.02.2019
DE	12.02.2019
	12.02.2019
DE	12.02.2019
DE	12.02.2019
SE	12.02.2019
DK	12.02.2019
DE	12.02.2019
NO	12.02.2019
DE	12.02.2019
DE	12.02.2019
NL	12.02.2019
	12.02.2019
	12.02.2019
	12.02.2019
	12.02.2019
CY	12.02.2019
DK	12.02.2019
DE	12.02.2019
DE	12.02.2019
SE	12.02.2019
AT	12.02.2019
DE	12.02.2019
DE	12.02.2019
DE	12.02.2019
	12.02.2019
AT	12.02.2019
DE	12.02.2019
DE	12.02.2019
NL	12.02.2019
DE	12.02.2019
NO	12.02.2019
NL	12.02.2019
DE	12.02.2019
DE	12.02.2019
DE	12.02.2019
SE	12.02.2019
DE	12.02.2019
DE	12.02.2019
DE	12.02.2019
DE	12.02.2019
DE	12.02.2019
DE	12.02.2019
DE	12.02.2019
DE	12.02.2019
PL	12.02.2019
DE	12.02.2019
DE	12.02.2019
DE	12.02.2019
DE	12.02.2019
SE	12.02.2019
DE	12.02.2019
CH	12.02.2019
SE	12.02.2019
DE	12.02.2019
SE	12.02.2019
DE	12.02.2019
AT	12.02.2019
DE	12.02.2019
SE	12.02.2019
DE	12.02.2019
AT	12.02.2019
SE	12.02.2019
DE	12.02.2019
SE	12.02.2019
DE	12.02.2019
DE	12.02.2019
SE	12.02.2019
DE	12.02.2019
DE	12.02.2019
DE	12.02.2019
NL	12.02.2019
CH	12.02.2019
DE	12.02.2019
SE	12.02.2019
IL	12.02.2019
DE	12.02.2019
	12.02.2019
FR	12.02.2019
SE	12.02.2019
DE	12.02.2019
DE	12.02.2019
DE	12.02.2019
DE	12.02.2019
SE	12.02.2019
DE	12.02.2019
SE	12.02.2019
DE	12.02.2019
SE	12.02.2019
SE	12.02.2019
DE	12.02.2019
DE	12.02.2019
SE	12.02.2019
DE	12.02.2019
SE	12.02.2019
DE	12.02.2019
	12.02.2019
SE	12.02.2019
DE	12.02.2019
	12.02.2019
	12.02.2019
	12.02.2019
SE	12.02.2019
DE	12.02.2019
AT	12.02.2019
DE	12.02.2019
DE	12.02.2019
DE	12.02.2019
DE	12.02.2019
DE	12.02.2019
DE	12.02.2019
DE	12.02.2019
DE	12.02.2019
SE	12.02.2019
DE	12.02.2019
DE	12.02.2019
DE	12.02.2019
DE	12.02.2019
DE	12.02.2019
SE	12.02.2019
DE	12.02.2019
DE	12.02.2019
DE	12.02.2019
DE	12.02.2019
SE	12.02.2019
DE	12.02.2019
DE	12.02.2019
SE	12.02.2019
DE	12.02.2019
DE	12.02.2019
DE	12.02.2019
SE	12.02.2019
DE	12.02.2019
DE	12.02.2019
DE	12.02.2019
DE	12.02.2019
DK	12.02.2019
